vol,chap,sect_frac,geog,date,title,pages,word,tag1,tag2,nat,expl,hostil,enc,enc_min,viol_num,viol_ratio,v_r_decil
3,69,1,NNE-,1586,A_letter_to_the_right_worsh_M_John_Dee_Esquier_conteyning_the_summe_and_effect_of_M_Garland_his_mess,447-448,419,doc,letter,,,,1.5,0.003579952267303103,,
3,70,1,NNE-,1586,A_branch_of_a_letter_from_John_Merick_touching_the_death_of_Pheodor_Ivanowich,448-449,491,doc,letter,,,,2,0.004073319755600814,,
3,71,1,NNE-,1581,A_learned_Epistle_written_unto_the_famous_Cosmographer_M_Gerardus_Mercator_concerning_the_Countreys_,450-457,1592,doc,letter,,,,1,0.000628140703517588,,
3,72,1,NNE-,1557,The_honourable_testimonies_of_divers_strangers_touching_the_notable_discoveries_of_the_English_made_,458-462,655,doc,"england, testimon",,,,2.5,0.003816793893129771,,
4,1,1,NNE-,1592,A_briefe_Commentarie_of_the_true_state_of_Island,001-194,35430,doc,,,,,312.0,0.008806096528365791,,
4,2,1,NNE-,1595,A_letter_written_by_the_grave_and_learned_Gudbrandus_Thorlacius_Bishop_of_Holen_in_Island_concerning,194-197,514,doc,letter,,,,0.5,0.0009727626459143969,,
4,3,1,NNE-,1588,The_vanquishing_of_the_Spanish_Armada_Anno_1588,197-236,13175,nar,spain,,,,298.0,0.022618595825426944,,
4,4,1,NNE-,1596,The_honourable_voyage_to_Cadiz_Anno_1596,236-268,11182,nar,voyage,,,,144.0,0.012877839384725451,,
4,5,1,SSE1,274,A_Testimony_that_the_Britons_were_in_Italy_and_Greece_with_the_Cimbrians_and_Gauls_before_the_incarn,269-269,23,doc,testimon,,,,0,0.0,,
4,6,1,SSE1,274,The_voyage_of_Helena_the_Empresse_daughter_of_Coelusking_of_Britain_and_mother_of_Constantine_the_Gr,270-272,364,nar,voyage,,,,0.5,0.0013736263736263737,,
4,7,1,SSE1,300,The_voyage_of_Constantine_the_Great_Emperour_and_king_of_Britaine_to_Greece_AEgypt_Persia_and_Asia_A,272-276,724,nar,"england, voyage, persia, egypt, asia",,,,6.5,0.008977900552486187,,
4,8,1,SSE1,390,The_voyage_of_Pelagius_Cambrensis_under_Maximus_king_of_the_Britaines_into_AEgypt_and_Syria_Anno_390,276-278,354,nar,"england, syria, voyage, egypt",,,,0.5,0.0014124293785310734,,
4,9,1,SSE1,500,The_voyage_of_certaine_Englishmen,278-279,169,nar,"england, voyage",,,,0,0.0,,
4,10,1,SSE1,883,The_memorable_voyage_of_Sighelmus_bishop_of_Shirburne,279-279,128,nar,voyage,,,,0,0.0,,
4,11,1,SSE1,858,The_voyage_of_John_Erigen_under_king_Alphred_to_Athens_in_the_yeere_of_our_Lorde_885,280-282,396,nar,voyage,,,,3,0.007575757575757576,,
4,12,1,SSE1,1052,The_voyage_of_Andrew_Whiteman_alias_Leucander_under_Canutus_the_Dane_to_Palaestina_Anno_1020,282-283,145,nar,"jerusalem, voyage",,,,0.5,0.0034482758620689655,,
4,13,1,SSE1,1052,The_voyage_of_Swanus_one_of_the_sonnes_of_Earle_Godwin_unto_Jerusalem_Anno_1052,283-283,115,nar,"jerusalem, voyage",,,,5,0.043478260869565216,,
4,14,1,SSE1,1056,A_voyage_of_three_Ambassadours,284-287,654,nar,voyage,,,,4.0,0.0061162079510703364,,
4,15,1,SSE1,1058,The_voyage_of_Alured_bishop_of_Worcester_unto_Jerusalem_Anno_1058,287-288,123,nar,"jerusalem, voyage",,,,0,0.0,,
4,16,1,SSE1,1064,The_voyage_of_Ingulphus_afterward_Abbat_of_Croiland_unto_Jerusalem_An_1064,288-293,921,nar,"jerusalem, voyage",,,,2,0.002171552660152009,,
4,17,1,SSE1,1097,A_voyage_made_by_diverse_of_the_honourable_family_of_the_Beauchamps_with_Robert_Curtois_the_sonne_of,293-293,129,nar,voyage,,,,1,0.007751937984496124,,
4,18,1,SSE1,1097,The_voyage_of_Gutwere_an_English_Lady_married_unto_Baldwine_brother_of_Godfrey_duke_of_Bouillon_towa,293-295,417,nar,"england, voyage",,,,4,0.009592326139088728,,
4,19,1,SSE1,1102,The_voyage_of_Edgar_the_sonne_of_Edward_which_was_the_sonne_of_Edmund_surnamed_Ironside,295-296,358,nar,voyage,,,,7.5,0.02094972067039106,,
4,20,1,SSE1,1102,The_voyage_of_Godericus_a_valiant_Englishman_who_travailed_with_his_ships_in_an_expedition_unto_the_,297-298,323,nar,"england, voyage",,,,6,0.018575851393188854,,
4,21,1,SSE1,1102,The_voyage_of_Hardine_an_Englishman,298-301,496,nar,"england, voyage",,,,13.5,0.02721774193548387,,
4,22,1,SSE1,1107,A_voyage_by_sea_of_Englishmen_Danes_and_Flemings_who_arrived_at_Joppa_in_the_holy_land_the_seventh_y,301-306,1756,nar,"england, jerusalem, voyage",,,,47.5,0.0270501138952164,,
4,23,1,SSE1,1107,The_voyage_of_Athelard_of_Bathe_to_AEgypt_and_Arabia_in_the_yeere_of_our_Lord_1130,306-307,144,nar,"voyage, egypt",,,,0,0.0,,
4,24,1,SSE1,1130,The_voyage_of_William_Archbishop_of_Tyre_to_Jerusalem_and_to_the_citie_of_Tyre_in_Phoenicia_Anno_113,307-308,132,nar,"jerusalem, voyage",,,,1.5,0.011363636363636364,,
4,25,1,SSE1,1147,The_voyage_of_Robert_Ketenensis_under_king_Stephen_to_Dalmatia_Greece_and_Asia_Anno_1143,308-309,141,nar,"voyage, asia",,,,1,0.0070921985815602835,,
4,26,1,SSE1,1147,A_voyage_of_certaine_Englishmen_under_the_conduct_of_Lewis_the_French_king_unto_the_holy_land_Anno_1,309-309,91,nar,"england, jerusalem, voyage, conduct",,,,1,0.01098901098901099,,
4,27,1,SSE1,1172,The_voyage_of_John_Lacy_to_Jerusalem_Anno_1173,310-310,56,nar,"jerusalem, voyage",,,,0,0.0,,
4,28,1,SSE1,1172,The_voyage_of_William_Mandevile_Erle_of_Essex_to_Jerusalem_Anno_1177,310-310,34,nar,"jerusalem, voyage",,,,0,0.0,,
4,29,1,SSE1,1177,A_testimony_that_certain_Englishmen_were_of_the_guard_of_the_Emperour_of_Constantinople_in_the_time_,310-311,174,doc,"england, testimon, constantinople",,,,2,0.011494252873563218,,
4,30,1,SSE1,1177,A_great_supply_of_money_sent_to_the_Holy_land_by_King_Henry_the_second,311-311,63,doc,jerusalem,,,,1,0.015873015873015872,,
4,31,1,SSE1,1177,A_letter_written_from_Manuel_the_Emperour_of_Constantinople_unto_Henry_the_second_King_of_England,312-319,1336,doc,"letter, england, constantinople",,,,52.5,0.03929640718562874,,
4,32,1,SSE1,1191,The_famous_voyage_of_Richard_the_first_king_of_England_into_Asia_for_the_recovering_of_Jerusalem_out,319-338,6729,nar,"england, jerusalem, voyage, asia",,,,101.5,0.015083964927923911,,
4,33,1,SSE1,1190,The_voyage_of_Baldwine_Archbishop_of_Canterbury_unto_Syria_and_Palaestina_in_the_yeere_1190,339-341,468,nar,"jerusalem, syria, voyage",,,,5.0,0.010683760683760684,,
4,34,1,SSE1,1556,A_note_drawen_out_of_a_very_auncient_booke_in_the_custodie_of_the_right_Wor_M_Thomas_Tilney_Esquire,342-343,247,doc,note,,,,0,0.0,,
4,35,1,SSE1,1200,The_voyage_of_Richard_Surnamed_Canonicus_under_king_Richard_the_first_into_Syria_and_Palaestina_Anno,343-344,177,nar,"jerusalem, syria, voyage",,,,1.5,0.00847457627118644,,
4,36,1,SSE1,1200,The_voyage_of_Gulielmus_Peregrinus_under_king_Richard_the_first_to_Palaestina_Anno_1190,344-345,228,nar,"jerusalem, voyage",,,,2,0.008771929824561403,,
4,37,1,SSE1,1201,A_large_contribution_to_the_succour_of_the_holy_land_made_by_king_John_king_of_England_Anno_1201,345-346,145,doc,"england, jerusalem",,,,3,0.020689655172413793,,
4,38,1,SSE1,1201,The_voyage_of_Hubert_Walter_bishop_of_Salisbury_under_king_Richard_also_unto_Syria_Anno_1190,346-347,268,nar,"syria, voyage",,,,3.5,0.013059701492537313,,
4,39,1,SSE1,1218,The_voyage_of_Robert_Curson_a_nobleman_of_England_and_a_Cardinall_under_Hen_the_third_to_Damiata_in_,347-348,238,nar,"england, voyage",,,,1,0.004201680672268907,,
4,40,1,SSE1,1222,The_voyage_of_Rainulph_Earle_of_Chester_of_Saer_Quincy_Earle_of_Winchester_of_William_de_Albanie_Ear,349-349,160,nar,voyage,,,,2,0.0125,,
4,41,1,SSE1,1222,The_voyage_of_Henry_Bohun_and_Saer_Quincy_to_the_holy_land_in_the_yeere_of_our_Lord_1222,349-349,53,nar,"jerusalem, voyage",,,,0,0.0,,
4,42,1,SSE1,1218,The_voyage_of_Rainulph_Glanvile_Earle_of_Chester_to_the_holy_land_and_to_Damiata_in_AEgypt,350-351,242,nar,"jerusalem, voyage, egypt",,,,3,0.012396694214876033,,
4,43,1,SSE1,1231,The_voyage_of_Petrus_de_Rupibus_bishop_of_Winchester_to_Jerusalem_Anno_1231,351-351,85,nar,"jerusalem, voyage",,,,0,0.0,,
4,44,1,SSE1,1240,The_honourable_voyage_of_Richard_Earle_of_Cornwall,352-352,220,nar,voyage,,,,2,0.00909090909090909,,
4,45,1,SSE1,1248,The_comming_of_Baldwin_the_Emperour_of_Constantinople_into_England_An_1247,353-353,63,doc,"england, constantinople",,,,0,0.0,,
4,46,1,SSE1,1249,The_voyage_of_William_Long-espee_or_Long-sword_Erie_of_Salisburie_into_AEgypt_with_Lewis_the_French_,353-358,1930,nar,"voyage, egypt",,,,56.0,0.029015544041450778,,
4,47,1,SSE1,1270,The_voyage_of_prince_Edward_the_sonne_of_king_Henry_the_third_into_Syria_An_1270,359-366,2741,nar,"syria, voyage",,,,48.5,0.017694272163444,,
4,48,1,SSE1,1270,The_voyage_of_Robert_Turneham_under_the_sayd_prince_Edward_into_Syria_in_the_yeere_of_our_Lord_1270,366-369,158,nar,"syria, voyage",,,,2.5,0.015822784810126583,,
4,49,1,SSE1,1305,A_testimony_concerning_Anthony_Beck_bishop_of_Duresme_that_he_was_elected_Patriarke_of_Jerusalem_and,370-371,237,doc,"jerusalem, testimon",,,,1,0.004219409282700422,,
4,50,1,SSE1,1330,The_voyage_of_Frier_Beatus_Odoricus_to_Asia_minor_Armenia_Chaldaea_Persia_India_China_and_other_remo,371-444,13137,nar,"voyage, persia, china, asia",,,,116.0,0.008830022075055188,,
4,51,1,SSE1,1331,The_voyage_of_Matthew_Gurney_an_English_knight_against_the_Moores_of_Alger_to_Barbary_and_to_Spaine,444-444,131,nar,"england, spain, voyage, alger, barbary",,,,3,0.022900763358778626,,
4,52,1,SSE1,1386,The_comming_of_Lyon_king_of_Armenia_into_England_Anno_1386_to_make_a_treaty_of_peace_betweene_Richar,445-449,1726,doc,england,,,,10.5,0.00608342989571263,,
4,53,1,SSE1,1390,The_voyage_of_Henrie_Earle_of_Derby_after_Duke_of_Hereford_and_lastly_Henry_the_fourth_king_of_Engla,450-452,705,nar,voyage,,,,13.0,0.018439716312056736,,
4,54,1,SSE1,1390,The_travailes_and_memorable_victories_of_John_Hawkwood_Englishman_in_diverse_places_of_Italy_in_the_,452-452,54,nar,england,,,,1,0.018518518518518517,,
4,55,1,SSE1,1394,The_voyage_of_Lord_John_of_Holland_Earle_of_Huntington_brother_by_the_mother_to_K_Richard_the_second,453-453,102,nar,voyage,,,,1,0.00980392156862745,,
4,56,1,SSE1,1399,The_voyage_of_Thomas_Lord_Mowbrey_duke_of_Norfolke_to_Jerusalem_in_the_yeere_of_our_Lord_1399,453-453,170,nar,"jerusalem, voyage",,,,1.5,0.008823529411764706,,
4,57,1,SSE1,1400,The_comming_of_the_Emperour_of_Constantinople_into_England_to_desire_the_ayde_of_king_Henry_the_four,454-454,125,doc,"england, constantinople",,,,0.5,0.004,,
4,58,1,SSE1,1417,The_voyage_of_the_bishop_of_Winchester_to_Jerusalem_Anno_1417,454-455,93,nar,"jerusalem, voyage",,,,0,0.0,,
4,59,1,SSE1,1413,A_voyage_intended_by_king_Henry_the_fourth_to_the_holy_land_against_the_Saracens_and_Infidels_Anno_1,455-457,601,nar,"jerusalem, voyage",,,,11.5,0.01913477537437604,,
5,1,1,SSE1,1522,A_relation_of_the_siege_and_taking_of_the_citie_of_Rhodes_by_Sultan_Soliman_the_great_Turke_Wherein_,001-060,21816,doc,"relation, turke",,,,659.5,0.03023010634396773,,
5,2,1,SSE1,1527,An_ambassage_from_Don_Ferdinando_brother_to_the_Emperour_Charles_the_fift_unto_King_Henry_the_eight_,061-062,483,doc,ambassage,,,,8.5,0.017598343685300208,,
5,3,1,SSE1,1511,The_antiquitie_of_the_trade_of_English_marchants_unto_the_remote_parts_of_the_Levant_seas_Anno_1511_,062-063,302,doc,england,,,,0,0.0,,
5,4,1,SSE1,1531,A_letter_of_Henry_the_eight_king_of_England_to_John_the_third_king_of_Portugale_for_a_Portugale_ship,063-067,646,doc,"letter, england, portug",,,,4,0.006191950464396285,,
5,5,1,SSE1,1534,A_voyage_made_with_two_ships_called_The_holy_Crosse_and_The_Matthew_Gunson_to_the_Isles_of_Candia_an,067-068,314,nar,voyage,,,,0.5,0.0015923566878980893,,
5,6,1,SSE1,1538,Another_voyage_unto_Candia_and_Chio_made_by_the_foresayd_ship_called_The_Matthewe_Gunson_Anno_1535,068-069,519,nar,voyage,,,,3.0,0.005780346820809248,,
5,7,1,SSE1,1538,The_voyage_of_the_valiant_Esquire_M_Peter_Read_to_Tunis_in_Barbarie_1538_recorded_in_his_Epitaph,069-070,119,nar,voyage,,,,2.5,0.02100840336134454,,
5,8,1,SSE1,1538,The_voyage_of_Sir_Thomas_Chaloner_to_Alger_with_the_Emperour_Charles_the_fift_Anno_1541,070-071,249,nar,"voyage, alger",,,,2.5,0.010040160642570281,,
5,9,1,SSE1,1551,The_voyage_of_M_Roger_Bodenham_with_the_great_barke_Aucher_to_Candia_and_Chio_Anno_1550,071-076,1985,nar,voyage,,,,28.5,0.014357682619647354,,
5,10,1,SSE1,1553,The_voyage_of_M_John_Lok_to_Jerusalem_Anno_1553,076-105,11084,nar,"jerusalem, voyage",,,,71.5,0.006450739805124504,,
5,11,1,SSE1,1553,The_maner_of_the_entring_of_Soliman_the_great_Turke_with_his_army_into_Alepo_in_Syria_as_hee_was_mar,105-108,949,doc,"syria, turke",,,,24.0,0.02528977871443625,,
5,12,1,SSE1,1553,A_note_of_the_presents_that_were_given_at_the_same_time_in_Alepo_to_the_Grand_Signor_and_the_names_o,108-108,149,doc,"syria, note",,,,0.5,0.003355704697986577,,
5,13,1,SSE1,1553,The_safe_conduct_granted_by_Sultan_Soliman_the_great_Turke_to_M_Anthony_Jenkinson_at_Alepo_in_Syria_,109-110,573,doc,"granted, syria, turke, conduct",,,,2.0,0.0034904013961605585,,
5,14,1,SSE1,1569,A_discourse_of_the_trade_to_Chio,111-115,1748,doc,discourse,,,,9.0,0.005148741418764302,,
5,15,1,SSE1,1569,A_letter_of_the_sayd_Gaspar_Campion_to_M_William_Winter_in_the_yeare_1569,115-117,808,doc,letter,,,,1.5,0.0018564356435643563,,
5,16,1,SSE1,1571,A_report_of_the_siege_and_taking_of_Famagusta_the_strongest_citie_in_al_Cyprus_by_Mustafa_Bassa_Gene,118-124,2254,doc,report,,,,18.5,0.008207630878438331,,
5,17,1,SSE1,1571,A_briefe_description_of_the_Isle_of_Cyprus,124-152,9824,doc,description,,,,315.0,0.032064332247557004,,
5,18,1,SSE1,1577,The_voyage_of_John_Foxe_to_the_Streit_of_Gibraltar_in_a_ship_called_The_three_halfe-moones_Anno_1563,153-167,5164,nar,voyage,,,,122.0,0.023625096824167312,,
5,19,1,SSE1,1578,The_renewing_and_great_increasing_of_an_ancient_trade_unto_divers_places_in_the_Levant_seas_and_to_t,167-169,529,doc,,,,,0.5,0.000945179584120983,,
5,20,1,SSE1,1579,The_letters_of_Zuldan_Murad_Can_the_great_Turke_to_the_sacred_Majestie_of_Queene_Elizabeth_Anno_1579,169-171,786,doc,"letter, turke",,,,2.0,0.002544529262086514,,
5,21,1,SSE1,1579,The_answere_of_her_Majestie_to_the_foresayd_letters_of_the_great_Turke_sent_by_M_Richard_Stanly_in_t,171-178,1244,doc,"letter, turke",,,,5,0.0040192926045016075,,
5,22,1,SSE1,1580,The_charter_of_priviledges_granted_to_the_English_and_the_league_of_the_great_Turke_with_the_Queenes,178-189,2114,doc,"england, granted, charter, turke",,,,13.5,0.006385998107852412,,
5,23,1,SSE1,1581,Her_Majesties_letter_to_the_great_Turke_promising_redresse_for_the_disorders_of_Peter_Baker_of_Radcl,189-191,818,doc,"letter, commandement, turke",,,,4.5,0.005501222493887531,,
5,24,1,SSE1,1581,The_letters_Patents_or_Privileges_granted_by_her_Majestie_to_Sir_Edward_Osborne_M_Richard_Staper_and,192-202,3666,doc,"letter, granted, privileges, patents",,,,16.0,0.00436442989634479,,
5,25,1,SSE1,1581,The_voyage_of_M_Laurence_Aldersey_to_the_cities_of_Jerusalem_and_Tripolis_in_the_yeere_1581,202-214,4472,nar,"jerusalem, voyage, tripolis",,,,22.5,0.005031305903398927,,
5,26,1,SSE1,1582,The_Pasport_made_by_the_great_Master_of_Malta_unto_the_English_men_in_the_Barke_Rainolds_Anno_1582,215-220,1021,doc,"england, pasport",,,,11.0,0.010773751224289911,,
5,27,1,SSE1,1582,The_Queenes_commission_given_to_her_servant_M_William_Hareborne_to_bee_Her_Majesties_Ambassador_or_A,221-224,674,doc,commission,,,,1,0.001483679525222552,,
5,28,1,SSE1,1582,Her_Majesties_letter_to_the_great_Turke_written_in_commendation_of_M_William_Hareborne_when_he_was_s,224-228,655,doc,"letter, turke",,,,3.5,0.0053435114503816794,,
5,29,1,SSE1,1582,A_letter_of_the_Queenes_Majestie_to_Alli_Bassa_the_Turkes_high_Admiral_sent_by_her_Ambassador_M_Will,228-229,30,doc,"letter, turke",,,,0,0.0,,
5,30,1,SSE1,1582,A_briefe_remembrance_of_things_to_bee_indevoured_at_Constantinople_and_at_other_places_in_Turkie_tou,229-230,465,doc,constantinople,,,,3.0,0.0064516129032258064,,
5,31,1,SSE1,1582,Certaine_other_most_profitable_and_wise_instructions_penned_by_the_sayd_M_Richard_Hakluyt_for_a_prin,231-243,4426,doc,"commandement, instructions",,,,19.5,0.004405784003615003,,
5,32,1,SSE1,1583,The_voyage_of_The_Susan_of_London_to_Constantinople_wherein_M_William_Hareborne_was_sent_first_Ambas,243-258,6084,nar,"england, voyage, constantinople",,,,42.5,0.006985535831689678,,
5,33,1,SSE1,1583,A_letter_of_Mustafa_Chaus_to_the_Queenes_Majestie_Anno_1583,258-259,11,doc,letter,,,,0,0.0,,
5,34,1,SSE1,1583,A_letter_of_M_William_Hareborne_to_M_Harvie_Millers_appointing_him_Consul_for_the_English_nation_in_,259-260,274,doc,"letter, england",,,,1.5,0.005474452554744526,,
5,35,1,SSE1,1583,A_commission_given_by_M_William_Hareborne_the_English_Ambassador_to_M_Richard_Forster_authorizing_hi,260-263,1025,doc,"england, commission",,,,12.5,0.012195121951219513,,
5,36,1,SSE1,1583,A_letter_sent_from_Alger_to_M_William_Hareborne_her_Majesties_Ambassador_at_Constantinople_Anno_1583,263-265,696,doc,"letter, constantinople, alger",,,,9.5,0.013649425287356323,,
5,37,1,SSE1,1583,A_letter_of_M_Hareborne_to_Mustafa_chalenging_him_for_his_dishonest_dealing_in_translating_three_of_,265-266,23,doc,letter,,,,0,0.0,,
5,38,1,SSE1,1583,A_Pasport_graunted_to_Thomas_Shingleton_by_the_king_of_Alger_in_the_yeare_1583,266-267,265,doc,"granted, alger, pasport",,,,0.5,0.0018867924528301887,,
5,39,1,SSE1,1584,A_letter_written_in_Spanish_by_Sir_Edward_Osborne_in_his_Maioraltie_to_the_king_of_Alger_on_the_beha,268-270,489,doc,"letter, spain, alger",,,,7.0,0.014314928425357873,,
5,40,1,SSE1,1584,Notes_concerning_the_trades_of_Alger_and_Alexandria,270-274,1162,doc,"note, alger, alexandria",,,,4.5,0.00387263339070568,,
5,41,1,SSE1,1584,A_letter_of_M_William_Hareborne_the_English_Ambassadour_to_M_Edward_Barton_Anno_1584,274-275,343,doc,"letter, england",,,,1.5,0.004373177842565598,,
5,42,1,SSE1,1584,A_commandement_obtayned_of_the_Grand_Signor_by_her_Majesties_Ambassadour_M_William_Hareborne_for_the,275-276,449,doc,commandement,,,,8.5,0.01893095768374165,,
5,43,1,SSE1,1584,A_letter_of_the_hon_M_William_Hareborne_her_Majesties_Ambassadour_with_the_Grand_Signor_to_M_Tipton_,276-280,1430,doc,letter,,,,17.5,0.012237762237762238,,
5,44,1,SSE1,1584,A_Catalogue_or_register_of_the_English_ships_goods_and_persons_wrongfully_taken_by_the_Galleys_of_Al,280-281,142,doc,"england, catalogue",,,,0,0.0,,
5,45,1,SSE1,1584,A_letter_of_M_William_Hareborne_her_Majesties_Ambassador_andampc_to_Assan_Aga_Eunuch_and_treasurer_u,282-283,451,doc,letter,,,,1.5,0.0033259423503325942,,
5,46,1,SSE1,1584,A_petition_exhibited_to_the_Viceroy_of_the_Turkish_empire_for_reformation_of_sundry_injuries_offered,283-285,618,doc,,,,,4.5,0.007281553398058253,,
5,47,1,SSE1,1584,A_commandement_of_the_Grand_Signor_to_Patrasso_in_Morea_on_the_behalfe_of_the_English,285-286,410,doc,"england, commandement",,,,4,0.00975609756097561,,
5,48,1,SSE1,1584,The_Grand_Signors_commandement_to_Chio_on_the_behalfe_of_the_English_merchants,286-287,4,doc,"england, commandement",,,,0,0.0,,
5,49,1,SSE1,1584,Two_of_his_commandements_sent_to_Baliabadram_and_to_Egypt_for_the_same_purpose,287-288,8,doc,"commandement, egypt, purpose",,,,0,0.0,,
5,50,1,SSE1,1584,A_commandement_of_the_Grand_Signor_to_the_Cadi_of_Alexandria_for_the_restoring_of_an_Englishmans_goo,288-289,202,doc,"england, commandement, alexandria",,,,1,0.0049504950495049506,,
5,51,1,SSE1,1584,Another_commaundement_to_the_Bassa_of_Alexandria_for_the_very_same_purpose,289-289,214,doc,"purpose, alexandria",,,,4,0.018691588785046728,,
5,52,1,SSE1,1584,A_commandement_to_the_Byes_and_Cadies_of_Metelin_and_Rhodes_and_to_all_the_Cadies_andamp_Byes_in_the,290-290,217,doc,commandement,,,,4,0.018433179723502304,,
5,53,1,SSE1,1584,A_commandement_sent_to_Alepo_concerning_the_goods_of_M_William_Barret_deceased,290-291,379,doc,"commandement, syria",,,,1,0.002638522427440633,,
5,54,1,SSE1,1584,The_voyage_of_a_ship_called_the_Jesus_to_Tripolis_in_Barbary_Anno_1583,292-311,7182,nar,"voyage, barbary, tripolis",,,,111.5,0.015524923419660261,,
5,55,1,SSE1,1584,The_Queenes_letters_to_the_great_Turke_for_the_restitution_of_an_English_ship_called_the_Jesus_and_o,311-314,494,doc,"letter, england, turke",,,,5,0.010121457489878543,,
5,56,1,SSE1,1584,The_great_Turkes_letters_to_the_king_of_Tripolis_in_Barbary_commanding_the_restitution_of_an_English,314-316,575,doc,"letter, england, turke, barbary, tripolis",,,,9.0,0.01565217391304348,,
5,57,1,SSE1,1585,The_letter_of_M_William_Hareborne_her_Majesties_Ambassadour_to_Bassa_Romadan_the_Beglerbeg_of_Tripol,316-319,709,doc,letter,,,,6.5,0.009167842031029619,,
5,58,1,SSE1,1585,The_voyage_of_M_Henry_Austel_by_Venice_to_Ragusa_and_thence_over-land_to_Constantinople_and_from_the,320-328,2686,nar,"voyage, constantinople",,,,5.0,0.0018615040953090098,,
5,59,1,SSE1,1585,The_great_Turkes_Pasport_of_safeconduct_for_Captaine_Austel_and_Jacomo_Manuchio,328-328,220,doc,"turke, pasport, conduct",,,,0.5,0.0022727272727272726,,
5,60,1,SSE1,1580,A_Pasport_of_the_Erle_of_Leicester_for_Thomas_Forster_gent_travelling_to_Constantinople_Anno_1586,329-329,14,doc,"constantinople, pasport",,,,0,0.0,,
5,61,1,SSE1,1580,A_description_of_the_yearely_voyage_or_pilgrimage_of_the_Mahumetans_Turkes_and_Moores_to_Mecca_in_Ar,329-365,12853,nar,"voyage, description, turke",,,,85.0,0.006613242044658835,,
