Man	Man	n1	Man	man	0
Barbarie	Barbarie	np1	Barbarie	Barbary	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
rowing	rowing	vvg	rowing	row	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
their	their	po32	their	their	0
victuals	victuals	n2	victuals	victual	0
being	being	vbg	being	be	0
spent	spent	vvn	spent	spend	0
,	,	,	,	,	0
the	the	dt	the	the	0
21.	21.	crd	21.	21.	0
day	day	n1	day	day	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
departure	departure	n1	departure	departure	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
inforced	inforced	vvn	enforced	enforce	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
food	food	n1	food	food	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
ashoare	ashoare	av	ashore	ashore	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
stolne	stolne	vvn	stolen	steal	0
some	some	d	some	some	0
sheepe	sheepe	n1	sheep	sheep	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Moores	Moores	n2	Moors	moor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
very	very	av	very	very	0
craftily	craftily	av-j	craftily	crafty	0
perceiving	perceiving	vvg	perceiving	perceive	0
their	their	po32	their	their	0
intent	intent	n1	intent	intent	0
,	,	,	,	,	0
gathered	gathered	vvd	gathered	gather	0
together	together	av	together	together	0
a	a	dt	a	a	0
threescore	threescore	crd	threescore	threescore	0
horsemen	horsemen	n2	horsemen	horseman	0
,	,	,	,	,	0
and	and	cc	and	and	0
hid	hid	vvd	hid	hide	0
themselves	themselves	px32	themselves	themselves	0
behinde	behinde	p-acp	behind	behind	0
a	a	dt	a	a	0
sandie	sandie	j	sandy	sandy	0
hill	hill	n1	hill	hill	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Christians	Christians	np1	Christians	Christians	0
were	were	vbdr	were	be	0
come	come	vvn	come	come	0
all	all	d	all	all	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
past	past	vvd	passed	pass	0
up	up	a-acp	up	up	0
halfe	halfe	av-jn	half	half	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
the	the	dt	the	the	0
Moores	Moores	n2	Moors	moor	0
rode	rode	vvd	road	ride	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
their	their	po32	their	their	0
boate	boate	n1	boat	boat	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
pursued	pursued	vvd	pursued	pursue	0
the	the	dt	the	the	0
Christians	Christians	njpg2	Christians	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
taken	taken	vvn	taken	take	0
and	and	cc	and	and	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
before	before	a-acp	before	before	0
escaped	escaped	vvn	escaped	escape	0
:	:	:	:	:	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
the	the	dt	the	the	0
king	king	n1	king	king	0
commaunded	commaunded	vvd	commanded	command	0
that	that	cst	that	that	0
the	the	dt	the	the	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
Benedetto	Benedetto	np1	Benedetto	Benedetto	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
company	company	n1	company	company	0
should	should	vmd	should	shall	0
lose	lose	vvi	loose	lose	0
their	their	po32	their	their	0
eares	eares	n2	ears	ear	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
cruelly	cruelly	av-j	cruelly	cruel	0
beaten	beaten	vvn	beaten	beat	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
presently	presently	av-j	presently	present	0
done	done	vdn	done	do	0
.	.	.	.	.	1
This	This	d	This	this	0
king	king	n1	king	king	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
sonne	sonne	n1	son	son	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
ruler	ruler	n1	ruler	ruler	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
called	called	vvn	called	call	0
Gerbi	Gerbi	np1	Gerbi	Gerbi	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
arrived	arrived	vvd	arrived	arrive	0
an	an	dt	and	a	0
English	English	jp	English	english	0
shippe	shippe	n1	ship	ship	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Greene	Greene	j-jn	Green	green	0
Dragon	Dragon	n1	Dragon	dragon	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
Master	Master	n1	Master	master	0
one	one	crd	one	one	0
M.	M.	n1	M.	m.	0
Blonket	Blonket	n1	Blonket	blonket	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
very	very	j	very	very	0
unhappy	unhappy	j	unhappy	unhappy	0
boy	boy	n1	boy	boy	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
understanding	understanding	vvg	understanding	understand	0
that	that	d	that	that	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
would	would	vmd	would	will	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
well	well	av	well	well	0
enterteined	enterteined	vvn	entertained	entertain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
this	this	d	this	this	0
boy	boy	n1	boy	boy	0
did	did	vdd	did	do	0
runne	runne	vvi	run	run	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
voluntarily	voluntarily	av-jn	voluntarily	voluntary	0
turned	turned	vvd	turned	turn	0
Turke	Turke	np1	Turke	Turk	0
.	.	.	.	.	1
Shortly	Shortly	np1	Shortly	Shortly	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
3°4	3°4	n1	3°4	3°4	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
his	his	po31	his	his	0
father	father	n1	father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
our	our	po12	our	our	0
company	company	n1	company	company	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
greatly	greatly	av-j	greatly	great	0
fancied	fancied	vvd	fancied	fancy	0
Richard	Richard	np1	Richard	Richard	0
Burges	Burges	np1	Burges	Burges	0
our	our	po12	our	our	0
Purser	Purser	n1	Purser	purser	0
,	,	,	,	,	0
and	and	cc	and	and	0
James	James	np1	James	James	0
Smith	Smith	n1	Smith	smith	0
:	:	:	:	:	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
yong	yong	j	young	young	0
men	men	n2	men	man	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
very	very	av	very	very	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
Turkes	Turkes	np2	Turkes	Turk	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
yeeld	yeeld	vvi	yield	yield	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
We	We	pns12	We	we	0
are	are	vbr	are	be	0
your	your	po22	your	your	0
fathers	fathers	ng1	father's	father	0
slaves	slaves	n2	slaves	slave	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
slaves	slaves	n2	slaves	slave	0
wee	wee	pns12	we	we	0
will	will	vmb	will	will	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
his	his	po31	his	his	0
father	father	n1	father	father	0
the	the	dt	the	the	0
king	king	n1	king	king	0
sent	sent	vvd	sent	send	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
asked	asked	vvd	asked	ask	0
them	them	pno32	them	they	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
turne	turne	vvi	turn	turn	0
Turkes	Turkes	np2	Turkes	Turk	0
?	?	?	?	?	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
saide	saide	vvd	said	say	0
:	:	:	:	:	0
If	If	cs	If	if	0
it	it	pn31	it	it	0
please	please	vvb	please	please	0
your	your	po22	your	your	0
high-nesse	high-nesse	j	highness	highness	0
,	,	,	,	,	0
Christians	Christians	np1	Christians	Christians	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
remaine	remaine	vvi	remain	remain	0
,	,	,	,	,	0
and	and	cc	and	and	0
beseeched	beseeched	vvd	beseeched	beseech	0
the	the	dt	the	the	0
king	king	n1	king	king	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
inforced	inforced	vvn	enforced	enforce	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
The	The	dt	The	the	0
king	king	n1	king	king	0
had	had	vhd	had	have	0
there	there	a-acp	there	there	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
house	house	n1	house	house	0
a	a	dt	a	a	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
yeoman	yeoman	n1	yeoman	yeoman	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Queenes	Queenes	ng1	Queens	queen	0
guard	guard	n1	guard	guard	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
had	had	vhd	had	have	0
inforced	inforced	vvn	enforced	enforce	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
his	his	po31	his	his	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
John	John	np1	John	John	0
Nelson	Nelson	np1	Nelson	Nelson	0
:	:	:	:	:	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
king	king	n1	king	king	0
caused	caused	vvd	caused	cause	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
yong	yong	j	young	young	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
said	said	vvd	said	say	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
:	:	:	:	:	0
Wil	Wil	vmb	Will	will	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
beare	beare	vvi	bear	bear	0
this	this	d	this	this	0
your	your	po22	your	your	0
countreyman	countreyman	n1	countryman	countryman	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
Turke	Turke	np1	Turke	Turk	0
as	as	p-acp	as	as	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
?	?	?	?	?	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
saide	saide	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
yeeld	yeeld	vvi	yield	yield	0
thereunto	thereunto	av	thereunto	thereunto	0
during	during	p-acp	during	during	0
life	life	n1	life	life	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
,	,	,	,	,	0
that	that	cst	that	that	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
moneth	moneth	n1	month	month	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
went	went	vvd	went	go	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
Gerbi	Gerbi	np1	Gerbi	Gerbi	0
againe	againe	av	again	again	0
,	,	,	,	,	0
being	being	vbg	being	be	0
sixe	sixe	crd	sixe	six	0
score	score	n1	score	score	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
,	,	,	,	,	0
and	and	cc	and	and	0
caried	caried	vvd	carried	carry	0
our	our	po12	our	our	0
two	two	crd	two	two	0
foresaid	foresaid	j	foresaid	foresaid	0
yong	yong	j	young	young	0
men	men	n2	men	man	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
Richard	Richard	np1	Richard	Richard	0
Burges	Burges	np1	Burges	Burges	0
,	,	,	,	,	0
and	and	cc	and	and	0
James	James	np1	James	James	0
Smith	Smith	n1	Smith	smith	0
:	:	:	:	:	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
departure	departure	n1	departure	departure	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sent	sent	vvd	sent	send	0
us	us	pno12	us	we	0
a	a	dt	a	a	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
signifying	signifying	vvg	signifying	signify	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
violence	violence	n1	violence	violence	0
shewed	shewed	vvd	showed	show	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
within	within	p-acp	within	within	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
violently	violently	av-j	violently	violent	0
used	used	vvn	used	use	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
demaunded	demaunded	vvn	demanded	demand	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
againe	againe	av	again	again	0
,	,	,	,	,	0
if	if	cs	if	if	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
?	?	?	?	?	1
Then	Then	av	Then	then	0
answered	answered	vvd	answered	answer	0
Richard	Richard	np1	Richard	Richard	0
Burges	Burges	np1	Burges	Burges	0
,	,	,	,	,	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
remaine	remaine	vvi	remain	remain	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
very	very	av	very	very	0
angerly	angerly	av-j	angrily	angry	0
said	said	vvn	said	say	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
:	:	:	:	:	0
By	By	p-acp	By	by	0
Mahomet	Mahomet	np1	Mahomet	Mahomet	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
presently	presently	av-j	presently	present	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
Turke	Turke	np1	Turke	Turk	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
called	called	vvd	called	call	0
he	he	pns31	he	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
commanded	commanded	vvd	commanded	command	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
circumcised	circumcised	j-vvn	circumcised	circumcise	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
him	him	pno31	him	he	0
speake	speake	vvi	speak	speak	0
the	the	dt	the	the	0
wordes	wordes	n2	words	word	0
that	that	cst	that	that	0
thereunto	thereunto	av	thereunto	thereunto	0
belonged	belonged	vvd	belonged	belong	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
answered	answered	vvd	answered	answer	0
them	them	pno32	them	they	0
stoutly	stoutly	av-j	stoutly	stout	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
:	:	:	:	:	0
and	and	cc	and	and	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
habite	habite	n1	habit	habit	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
sayd	sayd	vvd	said	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
A	A	dt	A	a	0
Christian	Christian	njp	Christian	christian	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
remaine	remaine	vvi	remain	remain	0
,	,	,	,	,	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
force	force	vvb	force	force	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
otherwise	otherwise	av	otherwise	otherwise	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
called	called	vvd	called	call	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
commaunded	commaunded	vvd	commanded	command	0
v	v	crd	v	five	0
305	305	crd	305	305	0
u	u	sy	u	u	0
A.D.	A.D.	np1	A.D.	A.D.	0
I584	I584	n1	I584	i584	0
.	.	.	.	.	1
The	The	dt	The	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
captive	captive	j-jn	captive	captive	0
that	that	cst	that	that	0
vias	vias	av	vias	vias	0
sonne	sonne	n1	son	son	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
Majesties	Majesties	ng1	Majesties	majesty	0
guard	guard	n1	guard	guard	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
Turke	Turke	np1	Turke	Turk	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
motion	motion	n1	motion	motion	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
Englishmens	Englishmens	np2	Englishmens	Englishman	0
delwerie	delwerie	n1	delwerie	delwerie	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
Turke	Turke	np1	Turke	Turk	0
perforce	perforce	av	perforce	perforce	0
also	also	av	also	also	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
very	very	av	very	very	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonnes	sonnes	n2	sons	son	0
men	men	n2	men	man	0
could	could	vmd	could	can	0
doe	doe	vdi	do	do	0
to	to	pc-acp	to	to	0
holde	holde	vvi	hold	hold	0
him	him	pno31	him	he	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
they	they	pns32	they	they	0
circumcised	circumcised	vvn	circumcised	circumcise	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
him	him	pno31	him	he	0
Turke	Turke	np1	Turke	Turk	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
over	over	p-acp	over	over	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
deliverance	deliverance	n1	deliverance	deliverance	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
miserable	miserable	j	miserable	miserable	0
captivitie	captivitie	n1	captivity	captivity	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
May	May	vmb	May	may	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
,	,	,	,	,	0
shortly	shortly	av-j	shortly	short	0
after	after	p-acp	after	after	0
our	our	po12	our	our	0
apprehension	apprehension	n1	apprehension	apprehension	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wrote	wrote	vvd	wrote	write	0
a	a	dt	a	a	0
letter	letter	n1	letter	letter	0
into	into	p-acp	into	into	0
England	England	np1	England	England	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
father	father	n1	father	father	0
dwelling	dwelling	vvg	dwelling	dwell	0
in	in	p-acp	in	in	0
Tavistoke	Tavistoke	np1	Tavistoke	Tavistoke	0
in	in	p-acp	in	in	0
Devonshire	Devonshire	np1	Devonshire	Devonshire	0
,	,	,	,	,	0
signifying	signifying	vvg	signifying	signify	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
calamities	calamities	n2	calamities	calamity	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
wrote	wrote	vvd	wrote	write	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Embassadour	Embassadour	n1	Ambassador	ambassador	0
,	,	,	,	,	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
letters	letters	n2	letters	letter	0
were	were	vbdr	were	be	0
faithfully	faithfully	av-j	faithfully	faithful	0
delivered	delivered	vvn	delivered	deliver	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
my	my	po11	my	my	0
father	father	n1	father	father	0
had	had	vhd	had	have	0
received	received	vvn	received	receive	0
my	my	po11	my	my	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
and	and	cc	and	and	0
understood	understood	vvd	understood	understand	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
mishap	mishap	n1	mishap	mishap	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
had	had	vhd	had	have	0
happened	happened	vvn	happened	happen	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
offenders	offenders	n2	offenders	offender	0
,	,	,	,	,	0
he	he	pns31	he	he	0
certified	certified	vvd	certified	certify	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
the	the	dt	the	the	0
earle	earle	n1	earl	earl	0
of	of	pp-f	of	of	0
Bedford	Bedford	np1	Bedford	Bedford	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
short	short	j	short	short	0
space	space	n1	space	space	0
acquainted	acquainted	vvn	acquainted	acquaint	0
her	her	po31	her	her	0
high-nesse	high-nesse	j	highness	highness	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
cause	cause	n1	cause	cause	0
